id,type,entity
ge17323,Gene,GCA
ge1568,Gene,GZMB
ge19396,Gene,SIRPalphaIL6
ge10033,Gene,AOCT7
ge7914,Gene,ATIC
ge3453,Gene,CD1dexpressing
ge10540,Gene,WGPinduced
ge15600,Gene,SSTR2positive
di5111,Disease,NSCLCm
ge19339,Gene,MRSE
ge14951,Gene,Tepotinib
ge12546,Gene,hsacirc0120106
ge11134,Gene,FANCA
ch4078,Chemical,FZKA
ge6385,Gene,HDAC11
ge2895,Gene,STKIILKB1KRAS
ge3704,Gene,WntBetaCatenin
ge17701,Gene,Siah1a2
ge15652,Gene,IGFBP6
ge14727,Gene,P
ge7613,Gene,XDH
di7602,Disease,hypercorticism
ch1939,Chemical,NNK
di7988,Disease,SSE
di3123,Disease,LESSONS
ge19011,Gene,MOC31
ge9439,Gene,IGF2BP3
ch553,Chemical,milademetan
di919,Disease,palpitations
di9649,Disease,UCs
ge13595,Gene,LINC01572
ge17470,Gene,C16orf74
di13957,Disease,peritonitis
di7702,Disease,partsolid
ch548,Chemical,K2EDTA
di9023,Disease,tumorkilling
ge16895,Gene,miR30a3p
ge19841,Gene,EML4ALKdependent
di9933,Disease,nonemergent
ge1985,Gene,RPN1
di1853,Disease,HRD
ge9075,Gene,CDDPcontaining
ge4304,Gene,NTRKs
di1931,Disease,PCPC
ch192,Chemical,QBD
ch1943,Chemical,nelfinavir
ge16930,Gene,EFGR
ge7383,Gene,NOL4
ge1562,Gene,hsamiR65103p
ge8457,Gene,ALKMETRONROS1
ge3258,Gene,thrombospondin
di10018,Disease,SCI
ch2937,Chemical,benzaldehyde
di4241,Disease,TRG
ge14795,Gene,death1
ge6747,Gene,CX3CL1
ge10523,Gene,A1AT
ch3754,Chemical,hydroxycamptothecin
ch4898,Chemical,STK11
ge6332,Gene,TAGAP
ge7444,Gene,GGgenotype
ge12461,Gene,YMU1
ch982,Chemical,GSHtoGSSH
ch2953,Chemical,ENB
ge7966,Gene,Collagen3
ge19650,Gene,SRSF10
ge15913,Gene,NLRP11
di475,Disease,CRLMs
ge867,Gene,TAK228
ge9006,Gene,PTPRQ
ch2769,Chemical,Tyrosin
ge7732,Gene,HER2positive
ge9437,Gene,FTOinduced
ge19123,Gene,TAK1NFkappaB
ch2426,Chemical,amphibole
ge10636,Gene,antititin
ge21005,Gene,hub
ge13225,Gene,IL6pSTAT3
ge3649,Gene,SATB1
ge10463,Gene,JAK2V617F
di12507,Disease,EODM
di1706,Disease,relapsed
ge17741,Gene,SRSF1
di13660,Disease,dVAF
ge8962,Gene,LATS1
ch4766,Chemical,Lenvatinib
ge16471,Gene,JUN
ch1807,Chemical,Myricetin
ge1581,Gene,microRNA3423p
ch1327,Chemical,FUT3
ge11535,Gene,CircRNAs
ge18503,Gene,CD133positive
ch11,Chemical,Neratinib
ge11415,Gene,EGFRSMAD7CART
ch5357,Chemical,sunvozertinib
ge18765,Gene,miR5565p
ge8854,Gene,CPTDN
ge4541,Gene,CTX1
di6972,Disease,nonCCRCC
ge7964,Gene,Ntelopeptide
ge1592,Gene,miR1244
ch5399,Chemical,H2DCFDA
ge4293,Gene,KIF15
ge4489,Gene,MiRNADisease
ge20606,Gene,TINeu
ge9719,Gene,SSTRpositive
ge14530,Gene,GOT2
ge13904,Gene,RHOBTB2
ge21017,Gene,STKIILKB1KEAP1SMARCA4PBRM1
ge3971,Gene,KLC2
ge11708,Gene,sTIMD4
ge18621,Gene,NFAT
ge4760,Gene,microRNA148b3pPKM2
ch5111,Chemical,durvalumab
ge12082,Gene,EVscircATP9A
di12258,Disease,BC
ch5702,Chemical,erythromycinresistant
ge14474,Gene,alectinib
ge226,Gene,JZL184
ge2246,Gene,Ku70Ku80
di5610,Disease,CFS
ge784,Gene,Ap4A
ch2154,Chemical,HNE
ge12706,Gene,FGFR2IIIc
ge4287,Gene,ERGs
ch2694,Chemical,Nphenyl5pyrazolone
ch5679,Chemical,MRTX849
ge16907,Gene,MS4A6A
di11789,Disease,MLND
ge11951,Gene,ILA
ch3594,Chemical,CFZ
ge14112,Gene,CD99
ge778,Gene,RBT
di11385,Disease,circadian
ge12603,Gene,TMEM176B
ge834,Gene,CRPAlb
ch1829,Chemical,Gd
ge14174,Gene,USP12
ge21204,Gene,CD11aCD18
ge10380,Gene,FGF19
ge8143,Gene,AL
ge16860,Gene,RFX1
ge5770,Gene,CTLA4PD1
di13552,Disease,LMICs
ge18962,Gene,ATMassociated
ch3781,Chemical,Lobaplatin
ge19045,Gene,HRF
di3174,Disease,Anvisa
ge13705,Gene,crtam
di12584,Disease,hydrocephalus
di6516,Disease,Hypertension
ch5426,Chemical,PTXCARExos
ge18255,Gene,GO
ge9493,Gene,ILASF
ch4767,Chemical,K2SO4
ge20179,Gene,microRNA513a5p
ch5442,Chemical,SphingolipidBased
ch950,Chemical,Platinumdoublet
ch3275,Chemical,Selumetinib
ch2243,Chemical,rosuvastatin
di3146,Disease,sMPLCs
ge15580,Gene,PTX
di6617,Disease,coagulopathy
ge1971,Gene,GRJNK
di9072,Disease,FMD
ge20187,Gene,PLPP2overexpressed
ge9098,Gene,3WJaptmiR
ch2455,Chemical,MPAexo
ch738,Chemical,glutaminerich
ge6868,Gene,antiOX40antiPDL1
ch1472,Chemical,CsA
di12510,Disease,PSmCC
ch2995,Chemical,cholesterolconjugated
di3209,Disease,RR
ge11579,Gene,TLR2dependent
ge11329,Gene,KCNF1
ge16668,Gene,TCF4TWIST1mediated
ch1564,Chemical,DOXloaded
ge4900,Gene,ASNMETTOPK
ge9344,Gene,CTLA4treated
ch1886,Chemical,bistetrahydroisoquinolinequinone
ge9613,Gene,EGFRT790Mharboring
ge5067,Gene,CGPTTf
ge19919,Gene,PPAPDC1A
ge9081,Gene,Il1beta
ge7774,Gene,HOXA7
ge9412,Gene,APRGs
ge12721,Gene,INPP5J
ch1755,Chemical,Methionine
ge9652,Gene,RBM38
ge1945,Gene,WDR4PTPN23
ch2817,Chemical,PEGMnCuDCNPsGOx
ge10961,Gene,regulon
ch3061,Chemical,oxaliplatine
ge1821,Gene,CYP3A
ge6465,Gene,PLK1mediated
ge5665,Gene,HMGB3
ge4449,Gene,GCLM
di902,Disease,pN1
ge574,Gene,rLmPHB2
ge15107,Gene,CTGF
ge576,Gene,p21Waf1Cip1
di6746,Disease,ODM
ch5159,Chemical,161353
di14741,Disease,OAE
ge15218,Gene,STC2
ge18870,Gene,CD74PDGFRB
ge11532,Gene,miR153
ge11904,Gene,Sirtuin3Mediated
ch530,Chemical,Circ0079530
di9662,Disease,adhesions
ge2774,Gene,ST2
ch1124,Chemical,sphingomyelin
ge18329,Gene,CD16CD56
ge17640,Gene,CVB5F
ge18305,Gene,DR4TRAILR1
ch3633,Chemical,Dox
ge14396,Gene,Circ0075048
ch5034,Chemical,VS5584
ge7569,Gene,collagenrelated
ge12563,Gene,ET1
ge2979,Gene,Tnf
ge13414,Gene,CPS1
ge13149,Gene,miRNAlet7b5pGNG5
ge2779,Gene,miR513c5p
ge7463,Gene,OX40hiGITRhi
ge11672,Gene,RETmutant
ge5548,Gene,GAs
di6478,Disease,EP
ge20519,Gene,PTENAKTsignaling
ge14103,Gene,CXCR3highCD8
ge6765,Gene,RORC
ge13190,Gene,DLGAP5
ge4039,Gene,BECN1
ge20103,Gene,CD19positive
ge2430,Gene,miR50093p
di12225,Disease,tumorbearing
ch5919,Chemical,leucine
ge8670,Gene,ERK12dependent
ge17825,Gene,IL6STAT3
di8657,Disease,HFS
di638,Disease,Hamartomas
ge3573,Gene,ezrin
ge20929,Gene,FAKpaxillin
ge14325,Gene,lepirudin
ge14218,Gene,R8
ge18928,Gene,NOS
ge15852,Gene,PLIC11
ge2178,Gene,H3K4me3lncRNA
ch2794,Chemical,alphaMangostin
ge9934,Gene,DEPTOR
ge13314,Gene,EPOR
ge1723,Gene,HER2Mutant
ge1893,Gene,LAT
ge3876,Gene,shcircN4BP2L2
ge20526,Gene,CD152
di15342,Disease,CToccult
ch2030,Chemical,TET
di3447,Disease,AEC
ge6818,Gene,LATS2
ge16536,Gene,POU2F3Expressing
ge14811,Gene,RABGEF1
ch3280,Chemical,astaxanthin
ge13697,Gene,ANW
ge15691,Gene,RETmutated
ge17235,Gene,ZLJT
ch2709,Chemical,NIC
ch3250,Chemical,Dexmedetomidine
ge3132,Gene,HSC70LAMP2Amediated
ge2730,Gene,LINC01137
ge20789,Gene,EGFRAKT
di13057,Disease,NMA
ch4872,Chemical,15bromoindolin1ylethan1one
di1727,Disease,CAD
ch1325,Chemical,SerineThreonine
ch162,Chemical,pTMB
ge9121,Gene,ATF4xCT
ge20149,Gene,ectonucleotidases
ge3824,Gene,KAT5
ge2765,Gene,MAOB
di2158,Disease,lipoma
ge15283,Gene,miR34b
ge11969,Gene,M1M2
ch1691,Chemical,TPM2
ge8853,Gene,13SHpODE
ge9732,Gene,ChatGPT3
ch4934,Chemical,AS1411
di12144,Disease,EwS
ge18340,Gene,miR4492
ch4442,Chemical,carbonyl
ch5345,Chemical,Bakuchiol
ge14471,Gene,TP73AS1
di13023,Disease,BML
ge13813,Gene,Linc00173
ge3008,Gene,betaCP
ge15255,Gene,HMGCR
ch3868,Chemical,Dorsomorphin
ch5607,Chemical,15dPGJ2mediated
ch1110,Chemical,meclofenamic
ge7853,Gene,TSLP
ch455,Chemical,phosphatidylinositol
ge17688,Gene,thrombospondin2
ge5686,Gene,CR600
di14885,Disease,ulcerations
di12598,Disease,IMN
ge6450,Gene,MRPL3
ge3219,Gene,SIRT6Nrf2GPX4
di13624,Disease,psychiatric
ch3234,Chemical,EVT
ge12416,Gene,factor2alpha
di15421,Disease,neutrophil
ch1632,Chemical,alisertib
ge8918,Gene,ALKC1156Y
ge18367,Gene,PYCR2
di2395,Disease,MMe
ge12631,Gene,MyoD1
ge8588,Gene,TIM3mediated
ge12668,Gene,p53upregulated
ch1753,Chemical,TAE684
di128,Disease,LGSCs
ge1187,Gene,TTF1p40
ge13911,Gene,MSIL
ge15892,Gene,MEX3
di12316,Disease,Myosteatosis
ch5528,Chemical,Circ0110498
di6689,Disease,haematemesis
di522,Disease,PDCs
ge8246,Gene,antiNKG2A
ge20275,Gene,ICAM5
ge6964,Gene,mutantKRAS
ge11399,Gene,B4GALT1mediated
ch98,Chemical,Ser258
ch4146,Chemical,5AzaCdR
ge20628,Gene,SKM92
ge5709,Gene,Long
ch2222,Chemical,Cl
ge4873,Gene,m7G
ge1587,Gene,AHCYL1silenced
ge5420,Gene,SHC1
ch2558,Chemical,facRePicoCO3H2O
ge15638,Gene,AXLADC
ge19916,Gene,DICER1related
ch318,Chemical,acetylCoA
ch4117,Chemical,triterpene
ge14002,Gene,MAGEA1
ge14057,Gene,antiPD1PDL1based
ge18294,Gene,shMALAT1
ge5490,Gene,AP
ch5897,Chemical,cystine
ge464,Gene,oxLDLtreated
ge19244,Gene,CRPR
ge11520,Gene,HNRNPM
ge14925,Gene,miR543
ge12588,Gene,LC3I
ch3678,Chemical,unecritinib
di5851,Disease,Spontaneous
ch4320,Chemical,Brazilin
ge16716,Gene,cdc25c
ge9044,Gene,circ0010235miR34a5pNFAT5
ge13383,Gene,sCD163s
ge14250,Gene,FHIT
di3772,Disease,Atherosclerosis
di10381,Disease,LUL
ge17838,Gene,SCCTAFs
ge10595,Gene,FDGPET
ge16086,Gene,miR985pABCC1
ge19400,Gene,YAP1TEADdependent
ge12132,Gene,CD45RA
ge5755,Gene,hsamiR44823p
ge11251,Gene,Tim3
ch429,Chemical,NLG919
di13505,Disease,EAS
ge595,Gene,hNatD
di6612,Disease,ICB
di1104,Disease,stillborn
ch3190,Chemical,circ0003528
di3852,Disease,LCIPF
ge11840,Gene,MicroRNA1915p
ch993,Chemical,PTA
ge10085,Gene,DVL1
di7780,Disease,NSCLCCurrent
ge16500,Gene,MHCindependent
ge6233,Gene,doxorubucin
ge7364,Gene,p16FDR
ge9736,Gene,DLL3High
di3687,Disease,PPNs
ch5239,Chemical,APF1
ge20807,Gene,Interleukin8
ge16645,Gene,STAT3VEGFA
ge16610,Gene,p53miR34
ge18126,Gene,SMAD7
ge16242,Gene,STEAP3
di3386,Disease,PMIS
ch1167,Chemical,Roxadustat
ch2508,Chemical,ribociclib
di13759,Disease,MC
ge2113,Gene,cg26389756
ge7889,Gene,MIP1alpha
ch5233,Chemical,vorapaxar
ge12616,Gene,CA211
ge13447,Gene,Wnt1
ge5320,Gene,Siglec9
ch2641,Chemical,BPDEAlb
ch3221,Chemical,Hematoporphyrin
ge7288,Gene,RIF1
ge10753,Gene,6phosphofructo2kinase
ge5519,Gene,MEG3
ch320,Chemical,LY294002
ch1302,Chemical,deoxyTDP
ge16960,Gene,MVP
ch4140,Chemical,gossypol
di9058,Disease,SSPNs
ch5637,Chemical,lorlatinibresistant
ge19550,Gene,vedotin
ge5049,Gene,hTFtarget
ch2287,Chemical,creatine
di15401,Disease,SD
di12702,Disease,trilaciclib
di2968,Disease,death
ge15512,Gene,PKD2
ch2674,Chemical,atalaphyllinine
ge19599,Gene,CDK46
ch1000,Chemical,PTXresistance
di350,Disease,encephalitis
ge6674,Gene,ROS1positive
ge15323,Gene,SPN
di763,Disease,syngeneic
di8301,Disease,asphyxia
ch5704,Chemical,steroidal
ch3679,Chemical,BEZ235
ch1820,Chemical,CDST
ch4661,Chemical,PdCuB
ch1457,Chemical,OMT
ch3330,Chemical,QAP14
ge17419,Gene,desminCD31
ch1747,Chemical,Perfluorocarbon
ch3517,Chemical,PTXinduced
ch2576,Chemical,steroids
ge5545,Gene,THOP1
ge17038,Gene,IgG4GSH
ge5562,Gene,AGAP2AS1
ch3935,Chemical,20182021
ch2219,Chemical,Opium
di6875,Disease,neoplasms
ge11366,Gene,lncTMEM132DAS1miRNAmRNA
ge14516,Gene,TGFbetaSmad2
ch5520,Chemical,glycerol
ge2870,Gene,miRNA106b
ge20535,Gene,lncCENPH1
ch1171,Chemical,hydroxide
ge11143,Gene,miR193b
ge7431,Gene,lncZFP33
ge7965,Gene,bcl2bax
ge7778,Gene,XC
ch920,Chemical,Azacarbazoles
ch5377,Chemical,apigeninAPG
ge20402,Gene,AKTmechanistic
ge952,Gene,Flt3LalphaCD40
di5125,Disease,Sarcopenia
ch1768,Chemical,tunicamycin
ge10056,Gene,NC8sHSP
ge926,Gene,PIEZO1
ge17797,Gene,TSG
di8358,Disease,Tumour
ge7873,Gene,SETD6
ge17592,Gene,HDAC12
ge18579,Gene,RETaltered
ge19560,Gene,TCONS00020615
ch3178,Chemical,Cu
di3770,Disease,MPSs
di10702,Disease,noninflammatory
ge16357,Gene,pPTENPI3KAKT
ch3602,Chemical,PDD
ge20798,Gene,EZH2FBXL7PFKFB4
di5844,Disease,OL
ge17600,Gene,CD57
di12719,Disease,IA
ge11564,Gene,MMP12
ge13016,Gene,UTP14A
ge15366,Gene,CTP1A
ch5773,Chemical,forskolin
ge20854,Gene,HBEC2
di13772,Disease,persistent
ge6426,Gene,erlotinib
ge16063,Gene,MSGs
ch4926,Chemical,arginine
ge4618,Gene,LRRTM1
ge18830,Gene,ECOG
ge3196,Gene,UHRF1
ge13730,Gene,DbTE
ge14417,Gene,EGFRindependent
ge2729,Gene,EGFRALKROS1RET
ge14565,Gene,METexon14
ge12687,Gene,miR4905pUBE2T
ch5795,Chemical,alanine
ge17819,Gene,hmmr
ge17376,Gene,panCK
di6786,Disease,NNKinduced
ge13600,Gene,TOP2A
di11446,Disease,Lungcancer
ge5322,Gene,FRMD6
ge3370,Gene,YAP1High
ch4630,Chemical,1phenylisoquinoline
di11671,Disease,LA
di12086,Disease,PVD
di6645,Disease,DDPresistant
di15183,Disease,LLMs
ge14541,Gene,EHs
ge4965,Gene,38150
ch203,Chemical,cholesterolsteroid
ge1346,Gene,CaMKIICREB
ge645,Gene,LVhsamiR223p
ge17978,Gene,TGFBR1SMAD2SMAD3
ge7943,Gene,CAF13
di9212,Disease,OX
ch1007,Chemical,renieramycintype
ge11806,Gene,BaP
ge14335,Gene,GPR19
ch3742,Chemical,PCB
ge5444,Gene,SCN4B
ch1517,Chemical,BEZ235GSK2126458
ge12412,Gene,KIF11
di11123,Disease,Angiosarcoma
ge6745,Gene,DEPs
ch3351,Chemical,NAMPT
ch5709,Chemical,deoxyelephantopin
ge15884,Gene,ZFP36L2
ge18820,Gene,miR34adependent
di12502,Disease,LSD
di7355,Disease,nauseavomiting
ch1290,Chemical,Malondialdehyde
ge7677,Gene,TBL2
ge18304,Gene,H3K27Me3
ge14806,Gene,PDHnegative
di4481,Disease,neoplastic
ch3472,Chemical,nabpaclitaxel
di11986,Disease,SKCM
ge7337,Gene,ITGAL
ge10209,Gene,biotin
ge16135,Gene,CR
ge21120,Gene,TPO
ge12476,Gene,IKZF4
ch3480,Chemical,Pt2Put2NH34Cl4
di4612,Disease,LANED
ge10293,Gene,CDI
ge12239,Gene,human
di6807,Disease,polypiform
ch1326,Chemical,V9302
di15520,Disease,BE
ge15592,Gene,ITGA4
di11072,Disease,KRASpositive
ge10619,Gene,Fe3O4MWCNTsApt
di5675,Disease,nonsquamous
ge901,Gene,SMAhRT
ge3757,Gene,miR5125pKIAA0100
ge21140,Gene,ABXinduced
ge20369,Gene,BARD1
ge20721,Gene,GAD1
ge16899,Gene,miR661ADRA1A
ch3557,Chemical,aescin
di7402,Disease,TBC
ch1927,Chemical,5HmC
ch5101,Chemical,circ0058608
di4359,Disease,sMPLC
ch3317,Chemical,6O18FFEE
ge4288,Gene,gen
ge11976,Gene,AntiPD1
di9458,Disease,CHF
ge19987,Gene,KLF10
ge13681,Gene,DYNC1I2CAFC1
ge20995,Gene,glycolysisAKT
ge3504,Gene,KCNE2
ge18453,Gene,CDC73
ge9765,Gene,SNX9
ge7561,Gene,PI3KWnt
ge9873,Gene,ERSRGs
ge8397,Gene,hFAPpositive
di8946,Disease,Mesotheliomas
ge8477,Gene,GFPCD45
ch3866,Chemical,ONOO
di8645,Disease,arthritis
ge11298,Gene,SGK1
ch5899,Chemical,dNTPs
di4402,Disease,SRS
ch4463,Chemical,thapsigargin
di612,Disease,ofcarcinoma
ge9126,Gene,CKMB
di14410,Disease,pleurarelated
ge6557,Gene,CXC
ge17238,Gene,CreloxP
ge1943,Gene,LINC00847
ch2662,Chemical,almonertinib
ge15290,Gene,TAN0
di15182,Disease,LP
di3511,Disease,desquamation
ge4327,Gene,KRT7AS
ch5497,Chemical,metformin
ch2273,Chemical,68GaSSO120
ch4964,Chemical,circular0008928
ch4700,Chemical,bradykinin
ch253,Chemical,carbamylphosphate
ch3495,Chemical,6MN
ge14974,Gene,FAPalpha
ge8690,Gene,IL12
di13034,Disease,Gemcitabine
ge18913,Gene,TRAP1
ch2371,Chemical,SaikosaponinD
ge8596,Gene,ING5
ge18020,Gene,rAdF35142TGFP
ge11927,Gene,IL6induced
ch4808,Chemical,arginine625
di1816,Disease,MPLAs
di14645,Disease,SMLC
di8836,Disease,BMLUAD
di4087,Disease,ALU
ch3270,Chemical,Zligustilidecisplatin
di14064,Disease,BID
ch5116,Chemical,GSE149655
ch143,Chemical,NiCl2induced
di117,Disease,preexisting
di10112,Disease,4T1
ge13516,Gene,alpha2AARmediated
ch3949,Chemical,sunitinib
ge13136,Gene,RIPK1
ge532,Gene,miR130b3p
ch3131,Chemical,TNG
di1795,Disease,HFDinduced
ge16694,Gene,lectin
ge17843,Gene,LPAR5
ge7316,Gene,p53induced
ge2810,Gene,G0S2
ch1555,Chemical,neomycintyrothricin
ch391,Chemical,JZL184
di10178,Disease,hepatitis
ch2134,Chemical,N6methyladenosineMALAT1dependent
ge13890,Gene,IL2STAT5
di15534,Disease,AMT
ge5642,Gene,JCHAIN
ge9217,Gene,PRMT5
di11003,Disease,Cryptorchidism
ge5365,Gene,FUS
ge17521,Gene,CRL4
di5022,Disease,cancerdirected
di2029,Disease,TSC
ge7656,Gene,CD25
ge11572,Gene,SBS7
ch3166,Chemical,Imatinib
ch5863,Chemical,trifluoromethyl
ge18751,Gene,eIF6
ch2892,Chemical,Oxfendazole
di10042,Disease,dyspnoea
ge5960,Gene,DNMT3Amediated
ge2349,Gene,PERKATF4CHOP
ge12921,Gene,LINC00857
ge13420,Gene,sEselectin
di1750,Disease,JTS
ge8452,Gene,LRP1B
ch4021,Chemical,pentane24dione
ch4246,Chemical,4bromo
ge20345,Gene,CTICB
ge14515,Gene,HSPB8
di5658,Disease,BrM
ge13292,Gene,BAFF
ge5497,Gene,BSP
ge14422,Gene,LysRSAp4ANudt2
ge20912,Gene,MCM5
ge20270,Gene,LDLcholesterol
ch5584,Chemical,DHE
ge10392,Gene,cg25879360
ge10105,Gene,alphaCD40
ge2449,Gene,EZH2EGFR
ge12640,Gene,H3K14Ac
ge19332,Gene,WDR74
ge11934,Gene,IGFR1VEGFA
di5415,Disease,pyroptosis
di12116,Disease,mGGNs
di11645,Disease,LLCC
ge12341,Gene,IL6JAK2STAT3
ge1858,Gene,BDH1induced
di12610,Disease,IIPsIPF
ge15508,Gene,HDAC1
ge18447,Gene,D1553
ch3404,Chemical,superoxide
di8628,Disease,Retinoblastoma
ge17534,Gene,MMTVPyMTinduced
ge309,Gene,Fbxo32
ge11736,Gene,Rbm10
ge5346,Gene,p107p130
ge5432,Gene,SIGLEC6
ge6016,Gene,ssRAB
ch2736,Chemical,APNLC
di13711,Disease,ROS1rearranged
di7165,Disease,Lymphangioleiomyomatosis
ge20980,Gene,A4
di6118,Disease,Hypoalbuminaemia
ge21032,Gene,HDAC3
ge20534,Gene,INMA
ge4487,Gene,SERPIND1
ge3966,Gene,FBXW10driven
ge4344,Gene,ARHGEF6
ge18291,Gene,ASCL1NeuroD1
ge17411,Gene,SCRT1
di10026,Disease,SSC
ge14880,Gene,ERCC1
ge8607,Gene,Met
ge4673,Gene,PI3KBRD4
ge20218,Gene,Grich
ge20511,Gene,CR1
di7620,Disease,LS
ch2210,Chemical,dicarbonyls
ge21095,Gene,GLUT5
ge9803,Gene,EOAI
ch2849,Chemical,TPPC
di6275,Disease,GS
ge19865,Gene,SELL
di5979,Disease,IDC
ge9037,Gene,TIGAR
ge6678,Gene,TRIM11
ch4035,Chemical,lapatinib
ch2695,Chemical,glycerin
ch5686,Chemical,2deoxy2fluorine18fluoroDglucose
ch327,Chemical,eurycomanone
ge5809,Gene,TLR4MyD88NFkappaB
ch2574,Chemical,Amrubicin
ge17882,Gene,CD83
ge6261,Gene,LCN2
di8646,Disease,SCR
ge2717,Gene,SLC34A2ALK
ch4007,Chemical,roscovitine
ge13003,Gene,HOXCAS3
ge556,Gene,CD8Eff
ge10542,Gene,GLCD
ge6429,Gene,NCOA4
ch844,Chemical,bisulfite
di3637,Disease,MPM
ge6460,Gene,miR27a
ge10012,Gene,miR31QKI5p21CDK4CDK6
ch2872,Chemical,pasireotide
di3790,Disease,hyperpermeability
di2974,Disease,EGFRmutated
ge12106,Gene,Clusterin
ge2863,Gene,BRAF
ge16641,Gene,CQPC02
ge2321,Gene,RARs
di1622,Disease,EURODIAB
ge4817,Gene,VLDL
ge19203,Gene,FIHdeficient
di14577,Disease,IC
ge18014,Gene,THOC3
ge3295,Gene,miR34c5pSnail1
ge16831,Gene,PPARG
ge5025,Gene,Rac1
ge7405,Gene,ESRP1
ge18591,Gene,Ccl22
ge12620,Gene,pJNK
ge16239,Gene,DHX38induced
di979,Disease,ACTHnegative
di9369,Disease,BPM
ch2070,Chemical,5FU
di10772,Disease,ILDs
ge11471,Gene,GRGs
ch3917,Chemical,benzoxazole
di5001,Disease,Aichi
ge12079,Gene,Bis
ge7714,Gene,miR285pWnt
di11930,Disease,Leptomeningeal
ge18150,Gene,AURK
ch1090,Chemical,GLP2333
ge12249,Gene,POLEP286R
ge20027,Gene,rEMT
ge7489,Gene,alpha26sialyltransferase
ge11597,Gene,GADD45B
ch3369,Chemical,PlatinumIV
di14789,Disease,CMPTBA
ch5944,Chemical,hsacirc0005962
di9106,Disease,sarcoidosis
di3160,Disease,Obesity
ch2658,Chemical,pafolacianineladen
ge10682,Gene,miR1294
ge13882,Gene,SMAD23
ge3057,Gene,TGFbetaPTHrPRANKL
di15068,Disease,RIMD
ch1215,Chemical,Phosphoserine
ge976,Gene,LINC02418enhanced
ge15350,Gene,cadm1b
ge6948,Gene,Hdac2
ch5768,Chemical,Ovatodiolide
ge14532,Gene,DR4
di7850,Disease,kratom
ch1617,Chemical,diacylglycerol
ch2308,Chemical,MPM487
ch3992,Chemical,EDTA
ch1345,Chemical,anthocyaninrich
ge12714,Gene,CathK
ge15720,Gene,Ccl3
ge3928,Gene,CCL8
ge16163,Gene,CircRANGAP1
ch741,Chemical,AuE
di11578,Disease,EOPE
ge9890,Gene,CXCL16
ch3362,Chemical,4thiazolidinone
di8310,Disease,multidrugresistant
ge8479,Gene,transporters
ge4851,Gene,EGF
ch2940,Chemical,estrogen
ge83,Gene,cg23937960
ge7773,Gene,1TPS50
ch30,Chemical,circ0102231
ge12516,Gene,PAS
ge141,Gene,PI3KAKTmTOR
di2912,Disease,Unhealthy
ge17777,Gene,lumbrokinasetreated
ge6281,Gene,CUL3based
ch2621,Chemical,18FDK222
ge13717,Gene,SPATA2
ge19558,Gene,ROSWnt
ch1127,Chemical,Abemaciclib
ch1739,Chemical,ifosfamide
ge3502,Gene,Mcp1
ge1232,Gene,VCAM1mediated
ch1559,Chemical,quiescin
ch2545,Chemical,Quinone
ge6672,Gene,ALPCC
di12580,Disease,PDDIs
ge2977,Gene,PTPRT
ch1600,Chemical,DSFCu
ge11655,Gene,PSAT1high
ge18451,Gene,LipCExoPTX
ge8739,Gene,Ezrin
ch4305,Chemical,nabilone
ge1739,Gene,TSC2
ch3903,Chemical,PF543PTXPSPNPs
di14097,Disease,FU
di9491,Disease,MGH
ge17303,Gene,syntaxin3
ge12949,Gene,CCL27CCR10
ch591,Chemical,TRT
ge20034,Gene,MircoRNA223p
ge8810,Gene,PD1TCF1
ch576,Chemical,leucinetoarginine
ge15331,Gene,IL7R
ch3006,Chemical,GW9662
ge318,Gene,CD8Cytotoxic
ge12280,Gene,miR34bc
ge4536,Gene,EGFRRAS
ge9127,Gene,STMN1
ge17084,Gene,ITGB4
di6473,Disease,anoikis
ch5453,Chemical,SHSB
di8953,Disease,hypertensive
ch1258,Chemical,SadenosyllmethionineEZH2
ch4987,Chemical,fucose
ge8023,Gene,124IIgG
di1398,Disease,CCTLs
ge14613,Gene,HIF1alphaIRP1TFR1
ge13515,Gene,NDC80
ch4566,Chemical,LY2157299
di13398,Disease,TU
ge12172,Gene,MAPKactivated
ge5948,Gene,KLF2
ge6698,Gene,miR1945p
ge10446,Gene,FoxO1
ge3739,Gene,GLI
ch1443,Chemical,GE11
ge18880,Gene,LAMP2
ch2728,Chemical,5MC
ge548,Gene,CgasSTINGrelated
ge1604,Gene,CAS
ge3117,Gene,AB12
ge18624,Gene,CaMKII
ch4384,Chemical,nitritenitrate
ge13586,Gene,AcSPSs
di3095,Disease,ESNSCLC
ge14055,Gene,IGF2BP
ch584,Chemical,LINC02323
ge8139,Gene,ESCRTIIImediated
ch2856,Chemical,Xanthatin
ch3329,Chemical,PGlu
ge10467,Gene,BLT1
di13528,Disease,fibromyalgia
di2685,Disease,disorders
ge14201,Gene,m6
ge13293,Gene,InterferonCD8
ge15629,Gene,IL17A
ge2015,Gene,miR92a3p
ge4091,Gene,NKA
ge734,Gene,OMO1
ch2351,Chemical,Cemiplimab
ch55,Chemical,circ0001777
ge4807,Gene,DRT
ge5149,Gene,CircDUS2L
ge15008,Gene,ATF4
ch4102,Chemical,betacarotene
ge506,Gene,Ki67RS
ge1225,Gene,CD47
ge3200,Gene,MiR34a5p
di7093,Disease,urethaneinduced
ch36,Chemical,5Fluorouracil
ch3665,Chemical,Nisopropylacrylamide
ch755,Chemical,LINC01001
